ipsento-606-chicago,Ipsento 606,https://www.yelp.com/biz/ipsento-606-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['1813 N Milwaukee Ave'],Chicago,IL,60647,45,167,167
uncle-mikes-place-chicago,Uncle Mike's Place,https://www.yelp.com/biz/uncle-mikes-place-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1700 W Grand Ave'],Chicago,IL,60622,451,167,167
spotted-monkey-chicago,Spotted Monkey,https://www.yelp.com/biz/spotted-monkey-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['335 S Franklin St'],Chicago,IL,60606,66,167,167
mana-food-bar-chicago-3,Mana Food Bar,https://www.yelp.com/biz/mana-food-bar-chicago-3?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1742 W Division St'],Chicago,IL,60622,877,167,167
acanto-chicago,Acanto,https://www.yelp.com/biz/acanto-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['18 S Michigan Ave'],Chicago,IL,60603,151,167,167
milton-lee-olive-park-chicago,Milton Lee Olive Park,https://www.yelp.com/biz/milton-lee-olive-park-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['500 N Lake Shore Dr'],Chicago,IL,60611,30,167,167
rpm-italian-chicago,RPM Italian,https://www.yelp.com/biz/rpm-italian-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['52 W Illinois St'],Chicago,IL,60654,2023,168,168
jj-thai-street-food-chicago,JJ Thai Street Food,https://www.yelp.com/biz/jj-thai-street-food-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['1715 W Chicago Ave'],Chicago,IL,60622,115,168,168
punch-house-chicago,Punch House,https://www.yelp.com/biz/punch-house-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1227 W 18th St.'],Chicago,IL,60608,137,168,168
del-sur-bar-and-grill-chicago,Del Sur Bar & Grill,https://www.yelp.com/biz/del-sur-bar-and-grill-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['4559 S Halsted St'],Chicago,IL,60609,25,168,168
doc-bs-fresh-kitchen-chicago-3,Doc B's Fresh Kitchen,https://www.yelp.com/biz/doc-bs-fresh-kitchen-chicago-3?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['100 E Walton St'],Chicago,IL,60611,403,168,168
a-tavola-chicago,A Tavola,https://www.yelp.com/biz/a-tavola-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2148 W Chicago Ave'],Chicago,IL,60622,315,168,168
portillos-hot-dogs-and-barnellis-salad-bowl-chicago,Portillo's Hot Dogs & Barnelli's Salad Bowl,https://www.yelp.com/biz/portillos-hot-dogs-and-barnellis-salad-bowl-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['100 W Ontario St'],Chicago,IL,60610,3198,168,168
protein-bar-chicago,Protein Bar,https://www.yelp.com/biz/protein-bar-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['235 S Franklin'],Chicago,IL,60606,342,168,168
benjyehuda-chicago,Benjyehuda,https://www.yelp.com/biz/benjyehuda-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['212 W Van Buren'],Chicago,IL,60607,317,168,168
lyfe-kitchen-chicago,LYFE Kitchen,https://www.yelp.com/biz/lyfe-kitchen-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['413 North Clark St'],Chicago,IL,60654,472,168,168
b-l-u-e-s-chicago-2,B.L.U.E.S.,https://www.yelp.com/biz/b-l-u-e-s-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2519 N Halsted St'],Chicago,IL,60614,216,168,168
the-franklin-room-chicago,The Franklin Room,https://www.yelp.com/biz/the-franklin-room-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['675 N Franklin St'],Chicago,IL,60654,253,168,168
the-publican-chicago,The Publican,https://www.yelp.com/biz/the-publican-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['837 W Fulton Market'],Chicago,IL,60607,2538,168,168
ipsento-606-chicago,Ipsento 606,https://www.yelp.com/biz/ipsento-606-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['1813 N Milwaukee Ave'],Chicago,IL,60647,45,168,168
uncle-mikes-place-chicago,Uncle Mike's Place,https://www.yelp.com/biz/uncle-mikes-place-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1700 W Grand Ave'],Chicago,IL,60622,451,168,168
spotted-monkey-chicago,Spotted Monkey,https://www.yelp.com/biz/spotted-monkey-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['335 S Franklin St'],Chicago,IL,60606,66,168,168
mana-food-bar-chicago-3,Mana Food Bar,https://www.yelp.com/biz/mana-food-bar-chicago-3?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1742 W Division St'],Chicago,IL,60622,877,168,168
acanto-chicago,Acanto,https://www.yelp.com/biz/acanto-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['18 S Michigan Ave'],Chicago,IL,60603,151,168,168
milton-lee-olive-park-chicago,Milton Lee Olive Park,https://www.yelp.com/biz/milton-lee-olive-park-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['500 N Lake Shore Dr'],Chicago,IL,60611,30,168,168
aint-she-sweet-cafe-chicago,Ain't She Sweet Cafe,https://www.yelp.com/biz/aint-she-sweet-cafe-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['526 E 43rd St'],Chicago,IL,60653,132,168,168
jj-thai-street-food-chicago,JJ Thai Street Food,https://www.yelp.com/biz/jj-thai-street-food-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['1715 W Chicago Ave'],Chicago,IL,60622,115,169,169
punch-house-chicago,Punch House,https://www.yelp.com/biz/punch-house-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1227 W 18th St.'],Chicago,IL,60608,137,169,169
del-sur-bar-and-grill-chicago,Del Sur Bar & Grill,https://www.yelp.com/biz/del-sur-bar-and-grill-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['4559 S Halsted St'],Chicago,IL,60609,25,169,169
doc-bs-fresh-kitchen-chicago-3,Doc B's Fresh Kitchen,https://www.yelp.com/biz/doc-bs-fresh-kitchen-chicago-3?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['100 E Walton St'],Chicago,IL,60611,403,169,169
a-tavola-chicago,A Tavola,https://www.yelp.com/biz/a-tavola-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2148 W Chicago Ave'],Chicago,IL,60622,315,169,169
portillos-hot-dogs-and-barnellis-salad-bowl-chicago,Portillo's Hot Dogs & Barnelli's Salad Bowl,https://www.yelp.com/biz/portillos-hot-dogs-and-barnellis-salad-bowl-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['100 W Ontario St'],Chicago,IL,60610,3198,169,169
protein-bar-chicago,Protein Bar,https://www.yelp.com/biz/protein-bar-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['235 S Franklin'],Chicago,IL,60606,342,169,169
benjyehuda-chicago,Benjyehuda,https://www.yelp.com/biz/benjyehuda-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['212 W Van Buren'],Chicago,IL,60607,317,169,169
lyfe-kitchen-chicago,LYFE Kitchen,https://www.yelp.com/biz/lyfe-kitchen-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['413 North Clark St'],Chicago,IL,60654,472,169,169
b-l-u-e-s-chicago-2,B.L.U.E.S.,https://www.yelp.com/biz/b-l-u-e-s-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2519 N Halsted St'],Chicago,IL,60614,216,169,169
the-franklin-room-chicago,The Franklin Room,https://www.yelp.com/biz/the-franklin-room-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['675 N Franklin St'],Chicago,IL,60654,253,169,169
the-publican-chicago,The Publican,https://www.yelp.com/biz/the-publican-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['837 W Fulton Market'],Chicago,IL,60607,2538,169,169
ipsento-606-chicago,Ipsento 606,https://www.yelp.com/biz/ipsento-606-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['1813 N Milwaukee Ave'],Chicago,IL,60647,45,169,169
uncle-mikes-place-chicago,Uncle Mike's Place,https://www.yelp.com/biz/uncle-mikes-place-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1700 W Grand Ave'],Chicago,IL,60622,451,169,169
spotted-monkey-chicago,Spotted Monkey,https://www.yelp.com/biz/spotted-monkey-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['335 S Franklin St'],Chicago,IL,60606,66,169,169
mana-food-bar-chicago-3,Mana Food Bar,https://www.yelp.com/biz/mana-food-bar-chicago-3?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1742 W Division St'],Chicago,IL,60622,877,169,169
acanto-chicago,Acanto,https://www.yelp.com/biz/acanto-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['18 S Michigan Ave'],Chicago,IL,60603,151,169,169
milton-lee-olive-park-chicago,Milton Lee Olive Park,https://www.yelp.com/biz/milton-lee-olive-park-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['500 N Lake Shore Dr'],Chicago,IL,60611,30,169,169
aint-she-sweet-cafe-chicago,Ain't She Sweet Cafe,https://www.yelp.com/biz/aint-she-sweet-cafe-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['526 E 43rd St'],Chicago,IL,60653,132,169,169
francescas-on-taylor-chicago-2,Francesca's on Taylor,https://www.yelp.com/biz/francescas-on-taylor-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1400 W Taylor St'],Chicago,IL,60607,368,169,169
punch-house-chicago,Punch House,https://www.yelp.com/biz/punch-house-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1227 W 18th St.'],Chicago,IL,60608,137,170,170
del-sur-bar-and-grill-chicago,Del Sur Bar & Grill,https://www.yelp.com/biz/del-sur-bar-and-grill-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['4559 S Halsted St'],Chicago,IL,60609,25,170,170
doc-bs-fresh-kitchen-chicago-3,Doc B's Fresh Kitchen,https://www.yelp.com/biz/doc-bs-fresh-kitchen-chicago-3?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['100 E Walton St'],Chicago,IL,60611,403,170,170
a-tavola-chicago,A Tavola,https://www.yelp.com/biz/a-tavola-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2148 W Chicago Ave'],Chicago,IL,60622,315,170,170
portillos-hot-dogs-and-barnellis-salad-bowl-chicago,Portillo's Hot Dogs & Barnelli's Salad Bowl,https://www.yelp.com/biz/portillos-hot-dogs-and-barnellis-salad-bowl-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['100 W Ontario St'],Chicago,IL,60610,3198,170,170
protein-bar-chicago,Protein Bar,https://www.yelp.com/biz/protein-bar-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['235 S Franklin'],Chicago,IL,60606,342,170,170
benjyehuda-chicago,Benjyehuda,https://www.yelp.com/biz/benjyehuda-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['212 W Van Buren'],Chicago,IL,60607,317,170,170
lyfe-kitchen-chicago,LYFE Kitchen,https://www.yelp.com/biz/lyfe-kitchen-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['413 North Clark St'],Chicago,IL,60654,472,170,170
b-l-u-e-s-chicago-2,B.L.U.E.S.,https://www.yelp.com/biz/b-l-u-e-s-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2519 N Halsted St'],Chicago,IL,60614,216,170,170
the-franklin-room-chicago,The Franklin Room,https://www.yelp.com/biz/the-franklin-room-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['675 N Franklin St'],Chicago,IL,60654,253,170,170
the-publican-chicago,The Publican,https://www.yelp.com/biz/the-publican-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['837 W Fulton Market'],Chicago,IL,60607,2538,170,170
ipsento-606-chicago,Ipsento 606,https://www.yelp.com/biz/ipsento-606-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['1813 N Milwaukee Ave'],Chicago,IL,60647,45,170,170
uncle-mikes-place-chicago,Uncle Mike's Place,https://www.yelp.com/biz/uncle-mikes-place-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1700 W Grand Ave'],Chicago,IL,60622,451,170,170
spotted-monkey-chicago,Spotted Monkey,https://www.yelp.com/biz/spotted-monkey-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['335 S Franklin St'],Chicago,IL,60606,66,170,170
mana-food-bar-chicago-3,Mana Food Bar,https://www.yelp.com/biz/mana-food-bar-chicago-3?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1742 W Division St'],Chicago,IL,60622,877,170,170
acanto-chicago,Acanto,https://www.yelp.com/biz/acanto-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['18 S Michigan Ave'],Chicago,IL,60603,151,170,170
milton-lee-olive-park-chicago,Milton Lee Olive Park,https://www.yelp.com/biz/milton-lee-olive-park-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['500 N Lake Shore Dr'],Chicago,IL,60611,30,170,170
aint-she-sweet-cafe-chicago,Ain't She Sweet Cafe,https://www.yelp.com/biz/aint-she-sweet-cafe-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['526 E 43rd St'],Chicago,IL,60653,132,170,170
francescas-on-taylor-chicago-2,Francesca's on Taylor,https://www.yelp.com/biz/francescas-on-taylor-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1400 W Taylor St'],Chicago,IL,60607,368,170,170
home-style-taste-chinese-chicago,Home Style Taste Chinese,https://www.yelp.com/biz/home-style-taste-chinese-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['3205 S Halsted St'],Chicago,IL,60608,108,170,170
punch-house-chicago,Punch House,https://www.yelp.com/biz/punch-house-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1227 W 18th St.'],Chicago,IL,60608,137,171,171
del-sur-bar-and-grill-chicago,Del Sur Bar & Grill,https://www.yelp.com/biz/del-sur-bar-and-grill-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['4559 S Halsted St'],Chicago,IL,60609,25,171,171
doc-bs-fresh-kitchen-chicago-3,Doc B's Fresh Kitchen,https://www.yelp.com/biz/doc-bs-fresh-kitchen-chicago-3?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['100 E Walton St'],Chicago,IL,60611,403,171,171
a-tavola-chicago,A Tavola,https://www.yelp.com/biz/a-tavola-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2148 W Chicago Ave'],Chicago,IL,60622,315,171,171
portillos-hot-dogs-and-barnellis-salad-bowl-chicago,Portillo's Hot Dogs & Barnelli's Salad Bowl,https://www.yelp.com/biz/portillos-hot-dogs-and-barnellis-salad-bowl-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['100 W Ontario St'],Chicago,IL,60610,3198,171,171
protein-bar-chicago,Protein Bar,https://www.yelp.com/biz/protein-bar-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['235 S Franklin'],Chicago,IL,60606,342,171,171
benjyehuda-chicago,Benjyehuda,https://www.yelp.com/biz/benjyehuda-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['212 W Van Buren'],Chicago,IL,60607,317,171,171
lyfe-kitchen-chicago,LYFE Kitchen,https://www.yelp.com/biz/lyfe-kitchen-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['413 North Clark St'],Chicago,IL,60654,472,171,171
b-l-u-e-s-chicago-2,B.L.U.E.S.,https://www.yelp.com/biz/b-l-u-e-s-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2519 N Halsted St'],Chicago,IL,60614,216,171,171
the-franklin-room-chicago,The Franklin Room,https://www.yelp.com/biz/the-franklin-room-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['675 N Franklin St'],Chicago,IL,60654,253,171,171
the-publican-chicago,The Publican,https://www.yelp.com/biz/the-publican-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['837 W Fulton Market'],Chicago,IL,60607,2538,171,171
ipsento-606-chicago,Ipsento 606,https://www.yelp.com/biz/ipsento-606-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['1813 N Milwaukee Ave'],Chicago,IL,60647,45,171,171
uncle-mikes-place-chicago,Uncle Mike's Place,https://www.yelp.com/biz/uncle-mikes-place-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1700 W Grand Ave'],Chicago,IL,60622,451,171,171
spotted-monkey-chicago,Spotted Monkey,https://www.yelp.com/biz/spotted-monkey-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['335 S Franklin St'],Chicago,IL,60606,66,171,171
mana-food-bar-chicago-3,Mana Food Bar,https://www.yelp.com/biz/mana-food-bar-chicago-3?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1742 W Division St'],Chicago,IL,60622,877,171,171
acanto-chicago,Acanto,https://www.yelp.com/biz/acanto-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['18 S Michigan Ave'],Chicago,IL,60603,151,171,171
milton-lee-olive-park-chicago,Milton Lee Olive Park,https://www.yelp.com/biz/milton-lee-olive-park-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['500 N Lake Shore Dr'],Chicago,IL,60611,30,171,171
aint-she-sweet-cafe-chicago,Ain't She Sweet Cafe,https://www.yelp.com/biz/aint-she-sweet-cafe-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['526 E 43rd St'],Chicago,IL,60653,132,171,171
francescas-on-taylor-chicago-2,Francesca's on Taylor,https://www.yelp.com/biz/francescas-on-taylor-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1400 W Taylor St'],Chicago,IL,60607,368,171,171
