business_id,business_name,business_url,business_rating,business_categories,business_locationaddress,business_country,business_city,business_statecode,business_zipcode,business_reviewcount,is_claimed,snippet_text,offset
teds-montana-grill-aurora-4,Ted's Montana Grill,https://www.yelp.com/biz/teds-montana-grill-aurora-4,3.5,"[Category(name='Bars', alias='bars'), Category(name='Burgers', alias='burgers'), Category(name='American (Traditional)', alias='tradamerican')]",['16495 E 40th Cir'],US,Aurora,CO,80011,263,True,"Riley our server was great. Food and wine were great. 

Flys were a little annoying, but not their fault just the weather this year and we were near the door.",0
pearl-of-siam-aurora,Pearl of Siam,https://www.yelp.com/biz/pearl-of-siam-aurora,4.5,"[Category(name='Thai', alias='thai')]",['18660 E Hampden Ave'],US,Aurora,CO,80013,282,True,"I visited with my bro.. Ordered their salads, soup, and couple of main dishes out of their menu without any customization. The salads were so fresh, I could...",0
namaste-nepal-restaurant-aurora,Namaste Nepal Restaurant,https://www.yelp.com/biz/namaste-nepal-restaurant-aurora,4.5,"[Category(name='Indian', alias='indpak'), Category(name='Himalayan/Nepalese', alias='himalayan'), Category(name='Pakistani', alias='pakistani')]","['2648 S Parker Rd', 'Unit 11']",US,Aurora,CO,80014,59,True,"Just had my first visit to Namaste on a Wednesday night, right around 5 pm. Upon first glance, the restaurant looked a little sketchy from the outside so I...",0
gyroz-aurora-2,Gyroz,https://www.yelp.com/biz/gyroz-aurora-2,4.0,"[Category(name='Greek', alias='greek'), Category(name='Fast Food', alias='hotdogs')]",['13698 E Iliff Ave'],US,Aurora,CO,80014,251,True,"this place rocks   have been there twice and had a chance to meet the owner,   perfect balance of quality food, cleanliness, and pricing,   heard there is...",0
masha-and-the-bear-sandwich-shop-aurora-2,Masha & The Bear Sandwich Shop,https://www.yelp.com/biz/masha-and-the-bear-sandwich-shop-aurora-2,4.5,"[Category(name='Sandwiches', alias='sandwiches'), Category(name='Russian', alias='russian'), Category(name='Turkish', alias='turkish')]","['12101 E Iliff Ave', 'Unit M']",US,Aurora,CO,80014,25,True,"At first, I thought $13 for a smoked salmon sandwich was a bit much . . . but it was worth every penny.  I ordered the #4 Champion Smoked Salmon sandwich...",1
athenian-restaurant-aurora,Athenian Restaurant,https://www.yelp.com/biz/athenian-restaurant-aurora,4.0,"[Category(name='Greek', alias='greek')]",['15350 E Iliff Ave'],US,Aurora,CO,80013,183,False,We went to the Athenian last night. The food was fabulous and of course our eyes were bigger than our stomachs so leftovers will be enjoyed today. As good...,2
chicken-teriyaki-aurora-3,Chicken Teriyaki,https://www.yelp.com/biz/chicken-teriyaki-aurora-3,4.5,"[Category(name='Japanese', alias='japanese')]","['2225 S Peoria St', 'Unit B']",US,Aurora,CO,80014,33,False,Decided to try this place out today for lunch. We've been trying all types of Asian food places around the area in search of that home cooked feeling....,3
funny-plus-aurora-2,Funny Plus,https://www.yelp.com/biz/funny-plus-aurora-2,4.0,"[Category(name='Korean', alias='korean')]",['2779 S Parker Rd'],US,Aurora,CO,80014,68,True,"I am always open to trying new things, especially food.  I've eaten some weird weird weird stuff in my day, from horse to wild dog to raw rooster livers to...",4
dad-and-dudes-breweria-aurora-3,Dad and Dudes Breweria,https://www.yelp.com/biz/dad-and-dudes-breweria-aurora-3,4.0,"[Category(name='Breweries', alias='breweries'), Category(name='Pizza', alias='pizza'), Category(name='Bars', alias='bars')]","['6730 S Cornerstar Way', 'Ste D']",US,Aurora,CO,80016,401,True,"I read past reviews. It appears patrons love this place or it leaves something to be desired.

I love this place.

Sat at the bar. Beer was excellent. Had...",5
gyros-king-aurora,Gyros King,https://www.yelp.com/biz/gyros-king-aurora,4.5,"[Category(name='Greek', alias='greek'), Category(name='Mediterranean', alias='mediterranean')]","['15102 E Hampden Ave', 'Ste B']",US,Aurora,CO,80014,113,True,This little spot is hidden and I wish I had known about it before. We ordered a gyro which comes with fries and a soda. We also ordered the sampler plate...,6
sams-no-3-aurora-aurora,Sam's No 3 - Aurora,https://www.yelp.com/biz/sams-no-3-aurora-aurora,4.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Mexican', alias='mexican'), Category(name='Mediterranean', alias='mediterranean')]",['2580 S Havana St'],US,Aurora,CO,80014,375,True,"I come here regularly with the family and to get to go items. I work across the street near the hooters so it's convenient. 

The food is really good and...",7
kirks-soul-kitchen-aurora-2,Kirk's Soul Kitchen,https://www.yelp.com/biz/kirks-soul-kitchen-aurora-2,4.0,"[Category(name='Soul Food', alias='soulfood')]",['14107 E Colfax Ave'],US,Aurora,CO,80011,101,True,"I've become a regular at Kirks since my last review which was negative back in 2014. Since that time, the owner seemed to have taken a hands on approach and...",8
dions-aurora,Dion's,https://www.yelp.com/biz/dions-aurora,4.5,"[Category(name='Salad', alias='salad'), Category(name='Pizza', alias='pizza'), Category(name='Sandwiches', alias='sandwiches')]",['25750 E Arapahoe Rd'],US,Aurora,CO,80016,52,True,"Dion's is just the best.  It blows Papa John's out of the water and kills it with their pizza and subs.  

The last time I went there, I had a medium...",9
bad-daddys-burger-bar-aurora-4,Bad Daddy's Burger Bar,https://www.yelp.com/biz/bad-daddys-burger-bar-aurora-4,4.0,"[Category(name='Burgers', alias='burgers'), Category(name='Sandwiches', alias='sandwiches'), Category(name='American (New)', alias='newamerican')]","['23955 E Plaza Ave', 'Ste 107']",US,Aurora,CO,80016,228,True,Two friends and I went to this location at Southlands and had a very nice experience. The food was excellent and our waitress was impeccably excellent we...,10
southern-catfish-and-bbq-aurora-2,Southern Catfish And BBQ,https://www.yelp.com/biz/southern-catfish-and-bbq-aurora-2,4.0,"[Category(name='Southern', alias='southern'), Category(name='Cafes', alias='cafes'), Category(name='Seafood', alias='seafood')]","['1740 S Buckley Rd', 'Ste 7']",US,Aurora,CO,80017,26,True,"Southern Catfish is definitely open and kickin'!
Awesome Southern BBQ and fried food! We had a platter including shrimp, fish, sausage, ribs, and chicken....",11
chai-and-chai-aurora,Chai & Chai,https://www.yelp.com/biz/chai-and-chai-aurora,4.0,"[Category(name='Indian', alias='indpak')]",['12501 E 17th Ave'],US,Aurora,CO,80045,67,True,"Chai & Chai = Yum & Yum. Reason enough for prospective med students to consider applying to UC Denver. Excellent lunch combo, bang for buck.

Savory orange...",12
ariana-kabob-cafe-aurora,Ariana Kabob Cafe,https://www.yelp.com/biz/ariana-kabob-cafe-aurora,4.0,"[Category(name='Afghan', alias='afghani'), Category(name='Cafes', alias='cafes')]",['2767 S Parker Rd'],US,Aurora,CO,80014,102,True,"This place is a nice find.
 Growing up in a Bangladeshi house hold I had tried food similar to this place, and yet this somehow has enough differences in it...",13
masalaa-aurora,Masalaa,https://www.yelp.com/biz/masalaa-aurora,4.0,"[Category(name='Indian', alias='indpak'), Category(name='Vegetarian', alias='vegetarian')]","['3140 S Parker Rd', 'Ste 8']",US,Aurora,CO,80014,209,True,"All veggie restaurant, $15 (incl tax) weekend buffet

Small dosa w/ masala
veggie pulao
Medu Vada
Idli - (not good)
Sambar
Rice
Rasam
Paneer Tikka...",14
las-tortugas-aurora,Las Tortugas,https://www.yelp.com/biz/las-tortugas-aurora,4.5,"[Category(name='Mexican', alias='mexican')]",['712 Peoria St'],US,Aurora,CO,80011,29,False,"Probably the best torta that I've had, and I've had some good tortas. Large menu to select from. I didn't know what to order, so I asked the cashier to...",14
benders-brat-haus-aurora-2,Benders Brat Haus,https://www.yelp.com/biz/benders-brat-haus-aurora-2,4.0,"[Category(name='Burgers', alias='burgers'), Category(name='Hot Dogs', alias='hotdog'), Category(name='Sandwiches', alias='sandwiches')]","['700 S Buckley Rd', 'Ste A']",US,Aurora,CO,80017,85,False,"Fresh made brats, fresh made Kaiser rolls, military friendly. It doesn't get any better than this.",14
wholly-cannoli-cafe-aurora,Wholly Cannoli Cafe,https://www.yelp.com/biz/wholly-cannoli-cafe-aurora,4.0,"[Category(name='Italian', alias='italian'), Category(name='Pizza', alias='pizza')]",['22691 E Aurora Pkwy'],US,Aurora,CO,80016,167,True,I love this place. We went for Sunday lunch and were not disappointed. My daughter is vegan and they went out of their way to discuss dishes and even...,16
rosies-diner-aurora,Rosie's Diner,https://www.yelp.com/biz/rosies-diner-aurora,4.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Diners', alias='diners')]",['14061 E Iliff Ave'],US,Aurora,CO,80014,144,True,"$  American (Traditional), Diners
14061 E Iliff Ave
Aurora, CO 80014
4.0 star rating 5/5/2014
We were passing through Aurora and the clerk at motel told us...",16
bjs-restaurant-and-brewhouse-aurora,BJ's Restaurant & Brewhouse,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-aurora,3.5,"[Category(name='Breweries', alias='breweries'), Category(name='American (New)', alias='newamerican'), Category(name='Pizza', alias='pizza')]",['14442 East Cedar Ave'],US,Aurora,CO,80012,231,True,"This is a very interesting five stars.  First off, the service was great! Our server was very attentive and kind. We started with the appetizer sampler. I...",17
saj-mediterranean-grill-aurora-2,Saj Mediterranean Grill,https://www.yelp.com/biz/saj-mediterranean-grill-aurora-2,4.0,"[Category(name='Mediterranean', alias='mediterranean')]",['2300 S Parker Rd'],US,Aurora,CO,80231,100,True,"I've seen this place several time while driving to work and finally decided to give it a try today. The gentlemen who took my order was very friendly,...",19
blaze-house-bbq-and-soul-food-aurora,Blaze House BBQ & Soul Food,https://www.yelp.com/biz/blaze-house-bbq-and-soul-food-aurora,3.5,"[Category(name='Soul Food', alias='soulfood')]",['2210 S Chambers Rd'],US,Aurora,CO,80014,45,True,Well Hello Tonight Everyone out there - I REALLY  enjoy the Food and the Environment of the Blaze House ! The Staff and Owner are  Awesome Pork...,20
baby-es-bbq-aurora,Baby E's BBQ,https://www.yelp.com/biz/baby-es-bbq-aurora,5.0,"[Category(name='Food Trucks', alias='foodtrucks'), Category(name='Barbeque', alias='bbq'), Category(name='Sandwiches', alias='sandwiches')]",[],US,Aurora,CO,80010,9,True,"Being from Texas, I've been searching for a solid BBQ joint in Denver. Hasn't been delivered to me. Until one night at Goldspot brewing when I needed to try...",20
texas-roadhouse-aurora-2,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-aurora-2,4.0,"[Category(name='Steakhouses', alias='steak'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Barbeque', alias='bbq')]",['14200 E Iliff Ave'],US,Aurora,CO,80014,146,True,"This is one of our go to spots for dinner! 

We tend to choose this for birthdays. They have a great variety on the menu that is able to please almost...",21
seoul-bbq-aurora,Seoul BBQ,https://www.yelp.com/biz/seoul-bbq-aurora,4.0,"[Category(name='Korean', alias='korean'), Category(name='Barbeque', alias='bbq'), Category(name='Sushi Bars', alias='sushi')]",['2080 S Havana St'],US,Aurora,CO,80014,403,True,Absolutely loved this place. This is one of the few places where you can get Korean BBQ. They have many tables with grills and hoods that can be used for...,23
corafayes-café-aurora,CoraFaye's Café,https://www.yelp.com/biz/corafayes-caf%C3%A9-aurora,4.0,"[Category(name='Southern', alias='southern'), Category(name='Soul Food', alias='soulfood'), Category(name='American (Traditional)', alias='tradamerican')]","['16251 E Colfax Ave', 'Ste 210']",US,Aurora,CO,80011,190,True,"Warning!!!! You will be in desperate need of a gurney when you leave..... 

Hands Down best soul food that I have ever had, sorry mom, grandma, and good Ol...",23
sabor-mexican-grill-aurora,Sabor Mexican Grill,https://www.yelp.com/biz/sabor-mexican-grill-aurora,4.0,"[Category(name='Mexican', alias='mexican'), Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Tex-Mex', alias='tex-mex')]",['14301 E Cedar Ave'],US,Aurora,CO,80012,70,False,"The service here is always outstanding. 

We typically call in the order and go pick it up. They are very fast at getting the orders together. 

The food is...",25
monsoon-cuisine-of-india-aurora-2,Monsoon Cuisine of India,https://www.yelp.com/biz/monsoon-cuisine-of-india-aurora-2,4.5,"[Category(name='Indian', alias='indpak')]","['24107 E Commons Ave', 'Ste 105']",US,Aurora,CO,80016,282,True,This was the first time we had ever tried Indian food and we picked Monsoon because of all of the positive Yelp reviews and because it is close to where we...,25
hacienda-camino-real-aurora,Hacienda Camino Real,https://www.yelp.com/biz/hacienda-camino-real-aurora,4.0,"[Category(name='Mexican', alias='mexican')]",['1050 S Havana St'],US,Aurora,CO,80012,39,True,"Just moved here from Southern CA and was blown away by the food. I could tell that all of the food was homemade- from the salsa, enchilada sauce, to the...",26
cedar-creek-pub-aurora,Cedar Creek Pub,https://www.yelp.com/biz/cedar-creek-pub-aurora,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Pubs', alias='pubs')]",['2100 N Ursula St'],US,Aurora,CO,80045,84,True,"A place where many anschutz students and prof's hangout! Local and convenient.

Server is extremely kind and fast. Good food, but don't expect mind-blowing...",26
pride-of-philly-cheesesteaks-aurora,Pride of Philly Cheesesteaks,https://www.yelp.com/biz/pride-of-philly-cheesesteaks-aurora,4.0,"[Category(name='Sandwiches', alias='sandwiches')]","['Inside Of Peak To Peak Tap Room', '16701 E Iliff Ave']",US,Aurora,CO,80013,27,True,"I ordered delivery, was awesome. Got two sandwiches, one for now and one for lunch.. But it may not make it to lunch..",29
ma-ma-olivias-pizzeria-aurora,Ma Ma Olivia's Pizzeria,https://www.yelp.com/biz/ma-ma-olivias-pizzeria-aurora,3.5,"[Category(name='Pizza', alias='pizza'), Category(name='Italian', alias='italian'), Category(name='American (New)', alias='newamerican')]",['477 N Sable Blvd'],US,Aurora,CO,80011,152,True,"One of those delicious pizza places that you are glad to hear about and try.

Will be coming back for more, great prices for the product. Delicious.",30
sunburst-grill-aurora,Sunburst Grill,https://www.yelp.com/biz/sunburst-grill-aurora,4.0,"[Category(name='Filipino', alias='filipino')]","['2295 S Chambers Rd', 'Ste M']",US,Aurora,CO,80014,131,True,"As a Filipino craving some comfort food from home, this place hits the spot. Everything cooked like grandma used to make. Prices are very reasonable, true...",31
parkway-bar-and-grill-aurora,Parkway Bar & Grill,https://www.yelp.com/biz/parkway-bar-and-grill-aurora,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Bars', alias='bars')]",['22775 E Aurora Pkwy'],US,Aurora,CO,80016,106,True,"The Parkway Grill might come off as a golf lovers sports bar because of the golf cart parking out front, but don't let that deter you from stopping by even...",31
katsu-ramen-aurora,Katsu Ramen,https://www.yelp.com/biz/katsu-ramen-aurora,3.5,"[Category(name='Ramen', alias='ramen')]","['1930 S Havana St', 'Unit 4']",US,Aurora,CO,80014,263,True,"It's nice to know even here in Denver I can find an affordable and nearby ramen shop to go to for my favorite soups along with other items.
The place is...",33
bite-of-fusion-aurora,Bite of Fusion,https://www.yelp.com/biz/bite-of-fusion-aurora,3.5,"[Category(name='Asian Fusion', alias='asianfusion')]",['1155 S Tower Rd'],US,Aurora,CO,80017,25,True,A good meal.  The eggrolls were really nice.  The noodle dish was good.  Chow fun I think the name of the dish.  Had the boba drink and was nice.  Dining...,34
cherry-creek-harbor-aurora-2,Cherry Creek Harbor,https://www.yelp.com/biz/cherry-creek-harbor-aurora-2,4.0,"[Category(name='Cajun/Creole', alias='cajun'), Category(name='Bars', alias='bars'), Category(name='Venues & Event Spaces', alias='venues')]","['13740 E Quincy Ave', 'Unit 9']",US,Aurora,CO,80015,29,True,I love this place. It was so much more than I was expecting. It's gorgeous and honestly is a place I would consider for a wedding reception. They are under...,36
mr-kim-korean-bbq-aurora,Mr. Kim Korean BBQ,https://www.yelp.com/biz/mr-kim-korean-bbq-aurora,3.5,"[Category(name='Korean', alias='korean'), Category(name='Barbeque', alias='bbq')]","['12201 E Mississippi Ave', 'Ste 113']",US,Aurora,CO,80012,67,True,"I don't know what to think of this place besides I like it.  Everything is fresh and delicious.
It's a great spot to go with friends.  
You can feed your...",37
thai-mile-high-aurora,Thai Mile High,https://www.yelp.com/biz/thai-mile-high-aurora,4.0,"[Category(name='Thai', alias='thai')]","['12201 E Mississippi Ave', 'Unit 109']",US,Aurora,CO,80012,25,False,"This place really is a hidden gem.  I went back for a second visit.  The food is great, and this time it came to the table quickly and just a was just as...",38
el-tequileno-aurora-3,El Tequileno,https://www.yelp.com/biz/el-tequileno-aurora-3,4.0,"[Category(name='Mexican', alias='mexican'), Category(name='Desserts', alias='desserts'), Category(name='Cocktail Bars', alias='cocktailbars')]","['2790 S Havana St', 'Ste X1']",US,Aurora,CO,80014,184,False,Let me ask you all a question:  Do you like eating the best Mexican food in Colorado?  OF COURSE YOU DO! So get to Tequila's and put food in your mouth...,38
taz-indian-restaurant-aurora-2,Taz Indian Restaurant,https://www.yelp.com/biz/taz-indian-restaurant-aurora-2,3.5,"[Category(name='Indian', alias='indpak'), Category(name='Vegetarian', alias='vegetarian'), Category(name='Buffets', alias='buffets')]","['Highline Village', '10731 E Alameda Ave, Unit G']",US,Aurora,CO,80012,125,True,"Huge menu.
I ordered a vegetarian biryani: rice, raisins, eggs, cardamon, cinnamon, fresh ginger, hot chili, onions and almonds.
Huge portions.
My wife had...",38
platea-latin-eatery-and-cantina-aurora,Platea Latin Eatery and Cantina,https://www.yelp.com/biz/platea-latin-eatery-and-cantina-aurora,3.5,"[Category(name='Latin American', alias='latin'), Category(name='Bars', alias='bars'), Category(name='Tapas Bars', alias='tapas')]","['6105 S Main St', 'F-103']",US,Aurora,CO,80016,54,True,Platea is a unique little spot squished between several chain restaurants which flood the Southlands area. It stood out to me while we took a stroll after...,41
jardin-aurora,Jardin,https://www.yelp.com/biz/jardin-aurora,3.5,"[Category(name='American (New)', alias='newamerican')]",['16450 E 40th Cir'],US,Aurora,CO,80011,23,True,"Delicious meal in an otherwise flavor barren area.

I've been to two business events in the ""Denver airport hotel area"" and I've struggled to enjoy a decent...",42
tofu-house-aurora-4,Tofu House,https://www.yelp.com/biz/tofu-house-aurora-4,4.0,"[Category(name='Korean', alias='korean'), Category(name='Barbeque', alias='bbq'), Category(name='Soup', alias='soup')]","['2353 S Havana St', 'Unit D1']",US,Aurora,CO,80014,86,True,"FORGET YOU YELP!  The reviews that did not like this place ... go take a trip to South Korea - you will LOVE this place.  

I was the only ""white boy"" in...",43
smashburger-aurora-4,Smashburger,https://www.yelp.com/biz/smashburger-aurora-4,4.0,"[Category(name='Burgers', alias='burgers')]","['13700 E Colfax Ave', 'Unit K']",US,Aurora,CO,80011,45,True,"Yummmm, literally the best fast food burger ever! Three unique options fur each location is great!!!!",44
uncle-maddios-pizza-aurora,Uncle Maddios Pizza,https://www.yelp.com/biz/uncle-maddios-pizza-aurora,4.0,"[Category(name='Pizza', alias='pizza'), Category(name='Salad', alias='salad'), Category(name='Italian', alias='italian')]","['10601 E Garden Dr', 'Ste 105']",US,Aurora,CO,80012,67,True,"We ordered for delivery through Grubhub, took about 45 min or so. 

The Good: OMG, this pizza was so pretty, perfectly and evenly distributed through out...",45
la-california-aurora,La California,https://www.yelp.com/biz/la-california-aurora,4.0,"[Category(name='Mexican', alias='mexican'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['1685 Peoria St'],US,Aurora,CO,80010,30,False,"I had a great time here.  I got the tacos pollo and was pleased with the size and also please to get some Mexican food that wasn't SMOTHERED.

I lived in...",46
bangkok-tokyo-aurora-3,Bangkok Tokyo,https://www.yelp.com/biz/bangkok-tokyo-aurora-3,4.0,"[Category(name='Japanese', alias='japanese'), Category(name='Asian Fusion', alias='asianfusion'), Category(name='Thai', alias='thai')]","['6020 S Gun Club Rd', 'Unit E5']",US,Aurora,CO,80016,105,True,Good neighborhood place for sushi. Check our $1 menu for some great deals. Service is adequate when it's busy but better when it's quiet. Good ambiance with...,46
antojitos-hondurenos-aurora,Antojitos Hondurenos,https://www.yelp.com/biz/antojitos-hondurenos-aurora,5.0,"[Category(name='Street Vendors', alias='streetvendors'), Category(name='Mexican', alias='mexican')]",['11703 E Colfax Ave'],US,Aurora,CO,80010,5,True,"As a born and raised Honduran, this place is as authentic as it can get. I always get my favorite meal baleadas and the carne asada plate. You can't go...",46
chowsun-aurora,Chowsun,https://www.yelp.com/biz/chowsun-aurora,4.0,"[Category(name='Thai', alias='thai'), Category(name='Filipino', alias='filipino')]",['830 S Buckley Rd'],US,Aurora,CO,80017,58,True,"Finally got a chance to try Chowsun.  Being Filipino,  choices are pretty slim for dining and groceries.  The Lotus Market next door has probably the...",46
