business_id,business_name,business_url,business_rating,business_categories,business_locationaddress,business_country,business_city,business_statecode,business_zipcode,business_reviewcount,is_claimed,snippet_text,offset
bobs-el-stop-chicago,Bob's El Stop,https://www.yelp.com/biz/bobs-el-stop-chicago,4.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Sandwiches', alias='sandwiches'), Category(name='Hot Dogs', alias='hotdog')]",['947 W Wellington Ave'],US,Chicago,IL,60657,36,True,"Fella at the counter was friendly as can be, my sandwich was made fresh, fast and as I work so close (look across- hello!) the convenience can't be...",30
chicago-q-chicago,Chicago q,https://www.yelp.com/biz/chicago-q-chicago,4.0,"[Category(name='Barbeque', alias='bbq'), Category(name='Salad', alias='salad'), Category(name='Sandwiches', alias='sandwiches')]",['1160 N Dearborn St'],US,Chicago,IL,60610,1488,True,"My mom, my boyfriend, and myself went to Q about a year ago. I totally forgot to review right away, so I might be missing a few details, but you'll get the...",31
hannahs-bretzel-chicago-5,Hannah's Bretzel,https://www.yelp.com/biz/hannahs-bretzel-chicago-5,3.5,"[Category(name='Sandwiches', alias='sandwiches'), Category(name='Desserts', alias='desserts'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['131 S Dearborn St'],US,Chicago,IL,60603,204,True,"Its simple Great, from a fantastic Customer Service from the Manager, catching out some hips and hops from the crew, I stopped for a few days and he is...",32
potbelly-sandwich-shop-chicago-25,Potbelly Sandwich Shop,https://www.yelp.com/biz/potbelly-sandwich-shop-chicago-25,4.5,"[Category(name='Sandwiches', alias='sandwiches')]",['542 S Dearborn St'],US,Chicago,IL,60605,53,True,My boyfriend and I were visiting from SF and he insisted on eating there. I was skeptical in the beginning but it's probably the best sandwich I had tried....,33
aint-she-sweet-cafe-chicago,Ain't She Sweet Cafe,https://www.yelp.com/biz/aint-she-sweet-cafe-chicago,4.5,"[Category(name='Coffee & Tea', alias='coffee'), Category(name='Ice Cream & Frozen Yogurt', alias='icecream'), Category(name='Sandwiches', alias='sandwiches')]",['526 E 43rd St'],US,Chicago,IL,60653,134,True,Love this place. I wish they would expand And provide delivery or more locations. They have a variety of wraps sandwiches and tasty soups. Everything I have...,34
pastoral-chicago-3,Pastoral,https://www.yelp.com/biz/pastoral-chicago-3,4.0,"[Category(name='Cheese Shops', alias='cheese'), Category(name='Sandwiches', alias='sandwiches'), Category(name='Salad', alias='salad')]",['131 N Clinton St'],US,Chicago,IL,60661,81,True,"This French Market spot gets absolutely slammed at lunch, and for a reason -- great sandwiches at a reasonable price.",36
windys-chicago,Windy's,https://www.yelp.com/biz/windys-chicago,4.5,"[Category(name='Delis', alias='delis'), Category(name='Sandwiches', alias='sandwiches')]",['1013 E 53rd St'],US,Chicago,IL,60615,17,False,"This place has an ole-timey feel. Ya know, like I could totally see my Gramps hanging out here, scratching off lottery tickets and digging into a Pastrami...",38
same-day-cafe-chicago,Same Day Cafe,https://www.yelp.com/biz/same-day-cafe-chicago,4.5,"[Category(name='Desserts', alias='desserts'), Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Sandwiches', alias='sandwiches')]",['2651 N Kedzie Ave'],US,Chicago,IL,60647,91,True,"Super high quality ingredients.
Sandwich was above average but not excellent. The sides were excellent.
Enjoyed the sodas and the helpful waiter talked to...",39
cafe-53-chicago,Cafe 53,https://www.yelp.com/biz/cafe-53-chicago,4.0,"[Category(name='Sandwiches', alias='sandwiches'), Category(name='Gelato', alias='gelato'), Category(name='Halal', alias='halal')]",['1369 E 53rd St'],US,Chicago,IL,60615,109,True,"Two Words: Halal Menu!

I am forever on a journey to find delicious halal cuisine..I can not believe that the entire menu is halal! This is music to my...",39
hannahs-bretzel-chicago-8,Hannah's Bretzel,https://www.yelp.com/biz/hannahs-bretzel-chicago-8,4.0,"[Category(name='Sandwiches', alias='sandwiches'), Category(name='Desserts', alias='desserts'), Category(name='Soup', alias='soup')]",['555 W Monroe St'],US,Chicago,IL,60661,76,True,"I love Hannah's Bretzel. I've always believed that the most important part of a good sandwich is good bread, and the bread here is amazing. Soft yet...",40
