business_id,business_name,business_url,business_rating,business_categories,business_locationaddress,business_country,business_city,business_statecode,business_zipcode,business_reviewcount,is_claimed,snippet_text,offset
the-eating-well-hillside,The Eating Well,https://www.yelp.com/biz/the-eating-well-hillside,5.0,"[Category(name='Specialty Food', alias='gourmet'), Category(name='Vegan', alias='vegan'), Category(name='Gluten-Free', alias='gluten_free')]",['4848 Butterfield Rd'],US,Hillside,IL,60162,38,True,The Eating Well has the best health-conscious food near me. I love their vegan and vegetarian options.. Daniel is awesome! All of the workers are super...,457
bartolinis-midlothian-2,Bartolini's,https://www.yelp.com/biz/bartolinis-midlothian-2,4.0,"[Category(name='Pizza', alias='pizza'), Category(name='Italian', alias='italian')]",['14420 Pulaski Rd'],US,Midlothian,IL,60445,81,True,"incredible food but there are 2 owners- a bald one who is nothing but pleasant 

the younger male owner with hair is a complete ignorant arrogant piece of...",458
tonys-mexican-grill-lyons,Tony's Mexican Grill,https://www.yelp.com/biz/tonys-mexican-grill-lyons,4.5,"[Category(name='Mexican', alias='mexican')]",['8699 W Ogden'],US,Lyons,IL,60534,99,True,"Great Food! Great Service!

Steak is well seasoned. All ingredients are fresh.
A lot of delicious food for a great price!",459
burrito-parrilla-mexicana-lisle,Burrito Parrilla Mexicana,https://www.yelp.com/biz/burrito-parrilla-mexicana-lisle,4.0,"[Category(name='Mexican', alias='mexican'), Category(name='Salad', alias='salad'), Category(name='Desserts', alias='desserts')]",['1500 Maple Ave'],US,Lisle,IL,60532,36,False,"So I was driving past this place on my way to school and saw it out of the corner of my eye. Thinking to myself ""that looks like a nice place, I must try...",459
franks-night-out-plainfield,Frank's Night Out,https://www.yelp.com/biz/franks-night-out-plainfield,4.0,"[Category(name='Hot Dogs', alias='hotdog'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Sandwiches', alias='sandwiches')]","['12337 S Rt 59', 'Ste 143']",US,Plainfield,IL,60585,132,True,"Bring a DD, because you're going to be so full you can't move after.  Everything is super heavy and super rich, so come hungry and expect to leave stuffed....",459
steak-n-shake-joliet-2,Steak 'n Shake,https://www.yelp.com/biz/steak-n-shake-joliet-2,2.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Fast Food', alias='hotdogs'), Category(name='Burgers', alias='burgers')]",['2675 N Plainfield Rd'],US,Joliet,IL,60435,50,True,"""Meh"" about says it all. Went to Steak 'n Shake for the first time in about 5 years (needless to say I wasn't impressed in the past....). It was the same...",459
catchers-tap-crest-hill-2,Catcher's Tap,https://www.yelp.com/biz/catchers-tap-crest-hill-2,4.5,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='American (Traditional)', alias='tradamerican')]",['1723 N Center St'],US,Crest Hill,IL,60403,12,True,Great food and atmosphere! The burgers and cheese sticks are AMAZING! Plenty of TVs for the games and the bartenders/waitresses are always nice!,460
tap-house-grill-oswego,Tap House Grill,https://www.yelp.com/biz/tap-house-grill-oswego,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Gastropubs', alias='gastropubs')]",['123 Washington St'],US,Oswego,IL,60543,205,True,"If Yelp did 1/2s I would give this a 4.5/5 rather than a 4. 
Honestly I was a little worried going into this restaurant given the other reviews.  I was...",461
noodles-pho-u-bolingbrook,Noodles Pho U,https://www.yelp.com/biz/noodles-pho-u-bolingbrook,3.5,"[Category(name='Vietnamese', alias='vietnamese'), Category(name='Noodles', alias='noodles')]",['546 E Boughton Rd'],US,Bolingbrook,IL,60440,102,True,Food is really good. Portions are very generous and they don't skimp out on the size of the shrimp and amount of beef.,462
gnarly-knots-pretzel-co-winfield,Gnarly Knots Pretzel Co.,https://www.yelp.com/biz/gnarly-knots-pretzel-co-winfield,4.5,"[Category(name='Pretzels', alias='pretzels'), Category(name='Soup', alias='soup')]",['27W570 High Lake Rd'],US,Winfield,IL,60190,157,True,"I cannot believe this gem has been in Winfield for 3 years, I definitely have to make up for lost time. Where to start? Everything was amazing! I got a cup...",463
mcqs-bar-and-grill-bolingbrook-2,McQ's Bar & Grill,https://www.yelp.com/biz/mcqs-bar-and-grill-bolingbrook-2,3.5,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Chicken Wings', alias='chicken_wings')]",['730 N Bolingbrook Dr'],US,Bolingbrook,IL,60440,43,True,"Discovered this place a few weeks back.  On my third visit today I was thrilled once again.  This place has a great atmosphere and service.  My server, Kati...",463
19-paul-chicago,19 Paul,https://www.yelp.com/biz/19-paul-chicago,4.5,"[Category(name='Barbeque', alias='bbq')]",['11155 S Vincennes Ave'],US,Chicago,IL,60643,39,True,"OMG! The best bar-b-que I've ever had! Awesome customer service, very warm personalities with a true emphasis on making you happy! I will visit this place...",464
sammys-kitchen-chicago,Sammy's Kitchen,https://www.yelp.com/biz/sammys-kitchen-chicago,4.5,"[Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['5542 W 55th St'],US,Chicago,IL,60638,117,False,First time visiting Sammy's Kitchen and we all loved it. Looks like a dive when you first pull up and when you walk in....but the food and service was...,464
